当地时间,平均气温,降水量,相对湿度,天气情况,平均风速
19.09.2020 11:00,26.5,0,30,云量发展情况没有进行观测或无法观测。 ,2
19.09.2020 08:00,21.6,0,66,云量发展情况没有进行观测或无法观测。 ,1
19.09.2020 05:00,19.6,0,72,云量发展情况没有进行观测或无法观测。 ,3
19.09.2020 02:00,21.4,0,57,云量发展情况没有进行观测或无法观测。 ,3
18.09.2020 23:00,23.5,0,56,云量发展情况没有进行观测或无法观测。 ,5
18.09.2020 20:00,23.7,0,51,云量发展情况没有进行观测或无法观测。 ,3
18.09.2020 17:00,24.8,0,43,云量发展情况没有进行观测或无法观测。 ,3
18.09.2020 14:00,26.2,0,37,云量发展情况没有进行观测或无法观测。 ,4
18.09.2020 11:00,26.5,0,32,云量发展情况没有进行观测或无法观测。 ,2
18.09.2020 08:00,21.4,0,51,云量发展情况没有进行观测或无法观测。 ,2
18.09.2020 05:00,19.1,0,54,云量发展情况没有进行观测或无法观测。 ,3
18.09.2020 02:00,19.4,0,64,云量发展情况没有进行观测或无法观测。 ,1
17.09.2020 23:00,21.1,0,56,云量发展情况没有进行观测或无法观测。 ,2
17.09.2020 20:00,22.6,0,49,云量发展情况没有进行观测或无法观测。 ,2
17.09.2020 17:00,24.1,0,38,云量发展情况没有进行观测或无法观测。 ,4
17.09.2020 14:00,25.8,0,38,云量发展情况没有进行观测或无法观测。 ,4
17.09.2020 11:00,23.5,0,57,云量发展情况没有进行观测或无法观测。 ,3
17.09.2020 08:00,20.9,0,66,云量发展情况没有进行观测或无法观测。 ,3
17.09.2020 05:00,20.4,0,69,云量发展情况没有进行观测或无法观测。 ,2
17.09.2020 02:00,21.2,0,46,云量发展情况没有进行观测或无法观测。 ,1
16.09.2020 23:00,21.6,0,49,云量发展情况没有进行观测或无法观测。 ,3
16.09.2020 20:00,23.6,0,60,云量发展情况没有进行观测或无法观测。 ,3
16.09.2020 17:00,25.1,0,65,云量发展情况没有进行观测或无法观测。 ,6
16.09.2020 14:00,28.1,0,55,云量发展情况没有进行观测或无法观测。 ,4
16.09.2020 11:00,26.1,0,69,霾 ,3
16.09.2020 08:00,24,0,78,薄雾 ,2
16.09.2020 05:00,22,0,85,薄雾 ,1
16.09.2020 02:00,23.3,0,81,云量发展情况没有进行观测或无法观测。 ,3
15.09.2020 23:00,23.1,0.8,85,云量发展情况没有进行观测或无法观测。 ,4
15.09.2020 20:00,23.1,8,79,云量发展情况没有进行观测或无法观测。 ,4
15.09.2020 17:00,23.3,8,77,云量发展情况没有进行观测或无法观测。 ,4
15.09.2020 14:00,24.6,8,72,云量发展情况没有进行观测或无法观测。 ,4
15.09.2020 11:00,20.8,7,92,间歇性雨，不冻，在观测时较强 ,3
15.09.2020 08:00,23.1,0,79,云量发展情况没有进行观测或无法观测。 ,2
15.09.2020 05:00,22.6,0,79,云量发展情况没有进行观测或无法观测。 ,2
15.09.2020 02:00,22.1,0,81,云量发展情况没有进行观测或无法观测。 ,1
14.09.2020 23:00,22.5,0,80,云量发展情况没有进行观测或无法观测。 ,1
14.09.2020 20:00,22.8,0,78,云量发展情况没有进行观测或无法观测。 ,2
14.09.2020 17:00,23.4,0,76,云量发展情况没有进行观测或无法观测。 ,2
14.09.2020 14:00,23.3,0,80,小雨（不冻） ,1
14.09.2020 11:00,23.6,0,77,云量发展情况没有进行观测或无法观测。 ,2
14.09.2020 08:00,22.6,0,85,云量发展情况没有进行观测或无法观测。 ,1
14.09.2020 05:00,21,0,89,云量发展情况没有进行观测或无法观测。 ,1
14.09.2020 02:00,21.5,0,85,云量发展情况没有进行观测或无法观测。 ,1
13.09.2020 23:00,22.2,0,80,云量发展情况没有进行观测或无法观测。 ,1
13.09.2020 20:00,22.7,0,77,云量发展情况没有进行观测或无法观测。 ,1
13.09.2020 17:00,23.4,0,74,云量发展情况没有进行观测或无法观测。 ,2
13.09.2020 14:00,24.3,0,69,云量发展情况没有进行观测或无法观测。 ,3
13.09.2020 11:00,23.6,0,70,云量发展情况没有进行观测或无法观测。 ,5
13.09.2020 08:00,21.6,0,82,云量发展情况没有进行观测或无法观测。 ,2
13.09.2020 05:00,19.8,0,91,薄雾 ,3
13.09.2020 02:00,20.5,0.4,90,云量发展情况没有进行观测或无法观测。 ,2
12.09.2020 23:00,21.3,1,85,云量发展情况没有进行观测或无法观测。 ,2
12.09.2020 20:00,22,0,81,云量发展情况没有进行观测或无法观测。 ,1
12.09.2020 17:00,23.3,1,75,云量发展情况没有进行观测或无法观测。 ,2
12.09.2020 14:00,23.7,1,73,云量发展情况没有进行观测或无法观测。 ,3
12.09.2020 11:00,22.4,0,82,云量发展情况没有进行观测或无法观测。 ,3
12.09.2020 08:00,21.1,0,87,云量发展情况没有进行观测或无法观测。 ,2
12.09.2020 05:00,20.3,16,88,云量发展情况没有进行观测或无法观测。 ,2
12.09.2020 02:00,20.4,16,92,云量发展情况没有进行观测或无法观测。 ,1
11.09.2020 23:00,20.4,16,92,云量发展情况没有进行观测或无法观测。 ,2
11.09.2020 20:00,20,16,90,小雨（不冻） ,1
11.09.2020 17:00,23.3,0,78,云量发展情况没有进行观测或无法观测。 ,3
11.09.2020 14:00,25.9,0,63,云量发展情况没有进行观测或无法观测。 ,3
11.09.2020 11:00,25.1,0,61,云量发展情况没有进行观测或无法观测。 ,4
11.09.2020 08:00,21.9,0,84,薄雾 ,3
11.09.2020 05:00,20.9,0,90,薄雾 ,2
11.09.2020 02:00,21.7,0,81,薄雾 ,3
10.09.2020 23:00,22.6,0.4,77,薄雾 ,3
10.09.2020 20:00,23.8,0.4,75,云量发展情况没有进行观测或无法观测。 ,3
10.09.2020 17:00,24.9,0.4,66,云量发展情况没有进行观测或无法观测。 ,3
10.09.2020 14:00,24.7,0.4,64,小雨（不冻） ,1
10.09.2020 11:00,26.9,0,52,云量发展情况没有进行观测或无法观测。 ,1
10.09.2020 08:00,24.4,0,72,云量发展情况没有进行观测或无法观测。 ,2
10.09.2020 05:00,23,0,81,薄雾 ,0
10.09.2020 02:00,23.2,0,70,云量发展情况没有进行观测或无法观测。 ,2
09.09.2020 23:00,24.6,0,54,云量发展情况没有进行观测或无法观测。 ,1
09.09.2020 20:00,26.8,0,49,云量发展情况没有进行观测或无法观测。 ,2
09.09.2020 17:00,29.2,0,45,云量发展情况没有进行观测或无法观测。 ,2
09.09.2020 14:00,31,0,39,云量发展情况没有进行观测或无法观测。 ,4
09.09.2020 11:00,28.3,0,51,云量发展情况没有进行观测或无法观测。 ,4
09.09.2020 08:00,25,0,72,薄雾 ,2
09.09.2020 05:00,22.4,0,87,薄雾 ,1
09.09.2020 02:00,23.1,0,84,云量发展情况没有进行观测或无法观测。 ,1
08.09.2020 23:00,23.8,0,83,云量发展情况没有进行观测或无法观测。 ,3
08.09.2020 20:00,23.9,0,78,云量发展情况没有进行观测或无法观测。 ,2
08.09.2020 17:00,25.5,0,66,云量发展情况没有进行观测或无法观测。 ,2
08.09.2020 14:00,25.7,0,67,云量发展情况没有进行观测或无法观测。 ,3
08.09.2020 11:00,24.5,0,74,云量发展情况没有进行观测或无法观测。 ,2
08.09.2020 08:00,23.4,0,85,薄雾 ,1
08.09.2020 05:00,22.6,0,92,薄雾 ,1
08.09.2020 02:00,22.9,0,78,云量发展情况没有进行观测或无法观测。 ,1
07.09.2020 23:00,24.3,0,72,云量发展情况没有进行观测或无法观测。 ,2
07.09.2020 20:00,25.1,0,75,云量发展情况没有进行观测或无法观测。 ,5
07.09.2020 17:00,27.2,0,63,云量发展情况没有进行观测或无法观测。 ,6
07.09.2020 14:00,28.8,0,58,云量发展情况没有进行观测或无法观测。 ,7
07.09.2020 11:00,26.2,0,59,霾 ,4
07.09.2020 08:00,22.8,0,85,薄雾 ,5
07.09.2020 05:00,22.5,0,93,薄雾 ,5
07.09.2020 02:00,23.8,0,90,薄雾 ,3
06.09.2020 23:00,24.4,0,85,薄雾 ,0
06.09.2020 20:00,26,0,68,云量发展情况没有进行观测或无法观测。 ,1
06.09.2020 17:00,27.6,0,65,云量发展情况没有进行观测或无法观测。 ,2
06.09.2020 14:00,30.9,0,48,云量发展情况没有进行观测或无法观测。 ,3
06.09.2020 11:00,27.8,0,60,云量发展情况没有进行观测或无法观测。 ,2
06.09.2020 08:00,26.9,0,70,云量发展情况没有进行观测或无法观测。 ,2
06.09.2020 05:00,24.4,0,90,薄雾 ,3
06.09.2020 02:00,24.9,0,87,云量发展情况没有进行观测或无法观测。 ,3
05.09.2020 23:00,25.1,0,84,云量发展情况没有进行观测或无法观测。 ,3
05.09.2020 20:00,25.2,0,89,薄雾 ,3
05.09.2020 17:00,26.5,0,81,薄雾 ,3
05.09.2020 14:00,26.9,0.1,79,薄雾 ,5
05.09.2020 11:00,27,6,77,薄雾 ,5
05.09.2020 08:00,25.6,6,71,云量发展情况没有进行观测或无法观测。 ,5
05.09.2020 05:00,23.1,6,69,云量发展情况没有进行观测或无法观测。 ,4
05.09.2020 02:00,20.9,6,77,小雨（不冻） ,3
04.09.2020 23:00,24.9,0,73,云量发展情况没有进行观测或无法观测。 ,4
04.09.2020 20:00,24.6,0,65,云量发展情况没有进行观测或无法观测。 ,3
04.09.2020 17:00,25.5,0,55,云量发展情况没有进行观测或无法观测。 ,4
04.09.2020 14:00,26.6,0,50, ,4
04.09.2020 11:00,26.2,0,58, ,4
04.09.2020 08:00,24.5,0,64,云量发展情况没有进行观测或无法观测。 ,2
04.09.2020 05:00,21.6,0,67,云量发展情况没有进行观测或无法观测。 ,3
04.09.2020 02:00,21.8,0,64,云量发展情况没有进行观测或无法观测。 ,3
03.09.2020 23:00,21.2,0,56,云量发展情况没有进行观测或无法观测。 ,1
03.09.2020 20:00,22.4,0,48,云量发展情况没有进行观测或无法观测。 ,3
03.09.2020 17:00,23.3,0,48,云量发展情况没有进行观测或无法观测。 ,5
03.09.2020 14:00,28.3,0,42,云量发展情况没有进行观测或无法观测。 ,5
03.09.2020 11:00,26,0,59,云量发展情况没有进行观测或无法观测。 ,4
03.09.2020 08:00,22.1,0,67,云量发展情况没有进行观测或无法观测。 ,5
03.09.2020 05:00,21.1,0,75,云量发展情况没有进行观测或无法观测。 ,5
03.09.2020 02:00,22,0,78,云量发展情况没有进行观测或无法观测。 ,6
02.09.2020 23:00,22.8,0,84,云量发展情况没有进行观测或无法观测。 ,6
02.09.2020 20:00,24.6,0,75,云量发展情况没有进行观测或无法观测。 ,6
02.09.2020 17:00,27.5,0,57,云量发展情况没有进行观测或无法观测。 ,6
02.09.2020 14:00,29.3,0,63,云量发展情况没有进行观测或无法观测。 ,6
02.09.2020 11:00,27.9,0,67,云量发展情况没有进行观测或无法观测。 ,5
02.09.2020 08:00,24.9,0,89,薄雾 ,3
02.09.2020 05:00,24.4,0,93,薄雾 ,2
02.09.2020 02:00,24.4,0,93,薄雾 ,1
01.09.2020 23:00,24.8,0,90,云量发展情况没有进行观测或无法观测。 ,1
01.09.2020 20:00,25.1,0,88,云量发展情况没有进行观测或无法观测。 ,1
01.09.2020 17:00,26.7,0,81,云量发展情况没有进行观测或无法观测。 ,2
01.09.2020 14:00,27.6,0,76,云量发展情况没有进行观测或无法观测。 ,3
01.09.2020 11:00,27.4,0,71,薄雾 ,3
01.09.2020 08:00,24.9,0.9,85,云量发展情况没有进行观测或无法观测。 ,5
01.09.2020 05:00,24,9,92,小雨（不冻） ,1
01.09.2020 02:00,24.9,9,95,薄雾 ,2
31.08.2020 23:00,25.3,9,95,薄雾 ,1
31.08.2020 20:00,25,9,95,间歇性雨，不冻，在观测时中度 ,2
31.08.2020 17:00,27,0.2,91,薄雾 ,3
31.08.2020 14:00,27.4,0.6,89,薄雾 ,4
31.08.2020 11:00,27.5,0.6,90,薄雾 ,3
31.08.2020 08:00,26.1,0.6,98,薄雾 ,5
31.08.2020 05:00,25.8,0.5,98,间歇性雨，不冻，在观测时较弱 ,4
31.08.2020 02:00,26.1,0.3,96,小雨（不冻） ,4
30.08.2020 23:00,25.8,0.3,95,薄雾 ,2
30.08.2020 20:00,25.5,0.3,94,云量发展情况没有进行观测或无法观测。 ,3
30.08.2020 17:00,25.4,0.2,94,小雨（不冻） ,4
30.08.2020 14:00,27.8,0,80,云量发展情况没有进行观测或无法观测。 ,4
30.08.2020 11:00,27.4,0.1,82,云量发展情况没有进行观测或无法观测。 ,4
30.08.2020 08:00,25.3,0.1,89,云量发展情况没有进行观测或无法观测。 ,1
30.08.2020 05:00,24.3,0.1,92,云量发展情况没有进行观测或无法观测。 ,4
30.08.2020 02:00,24.8,0.1,88,小雨（不冻） ,1
29.08.2020 23:00,24.7,0,86,云量发展情况没有进行观测或无法观测。 ,0
29.08.2020 20:00,25.2,0,85,云量发展情况没有进行观测或无法观测。 ,3
29.08.2020 17:00,27,0,77,云量发展情况没有进行观测或无法观测。 ,3
29.08.2020 14:00,28.3,0,67,云量发展情况没有进行观测或无法观测。 ,3
29.08.2020 11:00,28.2,0,68,云量发展情况没有进行观测或无法观测。 ,3
29.08.2020 08:00,25.7,0,82,云量发展情况没有进行观测或无法观测。 ,2
29.08.2020 05:00,23.6,0,95,薄雾 ,1
29.08.2020 02:00,23.8,0,95,薄雾 ,2
28.08.2020 23:00,24.4,0,93,薄雾 ,0
28.08.2020 20:00,24.8,0,89,云量发展情况没有进行观测或无法观测。 ,2
28.08.2020 17:00,25.7,0,77,云量发展情况没有进行观测或无法观测。 ,3
28.08.2020 14:00,26.3,0,79,云量发展情况没有进行观测或无法观测。 ,2
28.08.2020 11:00,26.7,0,74,薄雾 ,3
28.08.2020 08:00,23.4,0,92,薄雾 ,2
28.08.2020 05:00,22.2,0,96,薄雾 ,1
28.08.2020 02:00,23,3,95,薄雾 ,1
27.08.2020 23:00,23.4,6,94,薄雾 ,1
27.08.2020 20:00,23.8,6,90,云量发展情况没有进行观测或无法观测。 ,1
27.08.2020 17:00,24.4,6,90,小雨（不冻） ,2
27.08.2020 14:00,23.9,3,93,间歇性雨，不冻，在观测时中度 ,4
27.08.2020 11:00,25.3,0,85,云量发展情况没有进行观测或无法观测。 ,4
27.08.2020 08:00,24.2,0,90,薄雾 ,4
27.08.2020 05:00,23.3,0,92,薄雾 ,5
27.08.2020 02:00,23.1,0,93,云量发展情况没有进行观测或无法观测。 ,6
26.08.2020 23:00,23.1,1,92,云量发展情况没有进行观测或无法观测。 ,6
26.08.2020 20:00,23,2,92,云量发展情况没有进行观测或无法观测。 ,7
26.08.2020 17:00,22.4,2,93,云量发展情况没有进行观测或无法观测。 ,7
26.08.2020 14:00,23.3,2,89,云量发展情况没有进行观测或无法观测。 ,6
26.08.2020 11:00,23.6,0.9,94,小雨（不冻） ,5
26.08.2020 08:00,24.4,8,97,小雨（不冻） ,2
26.08.2020 05:00,25.3,7,96,薄雾 ,2
26.08.2020 02:00,25.1,7,95,薄雾 ,1
25.08.2020 23:00,25.1,7,94,薄雾 ,0
25.08.2020 20:00,25.2,0,93,间歇性雨，不冻，在观测时较弱 ,2
25.08.2020 17:00,25.9,0,87,云量发展情况没有进行观测或无法观测。 ,2
25.08.2020 14:00,27,0.8,79,云量发展情况没有进行观测或无法观测。 ,3
25.08.2020 11:00,26.5,0.8,78,薄雾 ,4
25.08.2020 08:00,23.5,0.8,93,薄雾 ,4
25.08.2020 05:00,23.1,40,93,薄雾 ,5
25.08.2020 02:00,23.6,39,87,薄雾 ,5
24.08.2020 23:00,24.1,39,92,薄雾 ,4
24.08.2020 20:00,24.1,39,96,间歇性雨，不冻，在观测时较弱 ,3
24.08.2020 17:00,27.4,0,88,薄雾 ,3
24.08.2020 14:00,28.5,0,83,薄雾 ,5
24.08.2020 11:00,27.9,0,84,云量发展情况没有进行观测或无法观测。 ,4
24.08.2020 08:00,26.1,0,95,薄雾 ,3
24.08.2020 05:00,25.7,0,95,薄雾 ,3
24.08.2020 02:00,25.7,0,94,云量发展情况没有进行观测或无法观测。 ,3
23.08.2020 23:00,25.8,0,94,云量发展情况没有进行观测或无法观测。 ,4
23.08.2020 20:00,26,0,92,云量发展情况没有进行观测或无法观测。 ,2
23.08.2020 17:00,27.1,0,86,云量发展情况没有进行观测或无法观测。 ,3
23.08.2020 14:00,27.9,0,81,云量发展情况没有进行观测或无法观测。 ,3
23.08.2020 11:00,26.9,0,80,云量发展情况没有进行观测或无法观测。 ,3
23.08.2020 08:00,25.5,0,88,云量发展情况没有进行观测或无法观测。 ,2
23.08.2020 05:00,23.6,0,95,云量发展情况没有进行观测或无法观测。 ,1
23.08.2020 02:00,23.8,0,94,云量发展情况没有进行观测或无法观测。 ,1
22.08.2020 23:00,23.9,0,93,薄雾 ,1
22.08.2020 20:00,24.1,0,88,云量发展情况没有进行观测或无法观测。 ,2
22.08.2020 17:00,25.2,0,82,云量发展情况没有进行观测或无法观测。 ,2
22.08.2020 14:00,28.8,0.1,66,云量发展情况没有进行观测或无法观测。 ,2
22.08.2020 11:00,25.4,0.4,75,云量发展情况没有进行观测或无法观测。 ,3
22.08.2020 08:00,21.8,0.4,92,薄雾 ,4
22.08.2020 05:00,21.2,2,95,小雨（不冻） ,3
22.08.2020 02:00,21.2,4,97,间歇性雨，不冻，在观测时较弱 ,3
21.08.2020 23:00,21.2,9,96,薄雾 ,1
21.08.2020 20:00,20.9,9,97,小雨（不冻） ,3
21.08.2020 17:00,21,11,97,间歇性雨，不冻，在观测时较弱 ,3
21.08.2020 14:00,21.5,9,96,小雨（不冻） ,4
21.08.2020 11:00,22.8,4,92,间歇性雨，不冻，在观测时较弱 ,2
21.08.2020 08:00,21.5,4,93,小雨（不冻） ,3
21.08.2020 05:00,22.1,0,90,间歇性雨，不冻，在观测时较弱 ,5
21.08.2020 02:00,22.8,0,90,薄雾 ,5
20.08.2020 23:00,23.2,0,88,云量发展情况没有进行观测或无法观测。 ,6
20.08.2020 20:00,24.3,0,87,云量发展情况没有进行观测或无法观测。 ,5
20.08.2020 17:00,25.3,2,86,云量发展情况没有进行观测或无法观测。 ,4
20.08.2020 14:00,26.9,2,85,薄雾 ,4
20.08.2020 11:00,26.6,2,88,薄雾 ,2
20.08.2020 08:00,26,2,95,小雨（不冻） ,2
20.08.2020 05:00,25.5,0.2,93,薄雾 ,3
20.08.2020 02:00,25.6,0.2,92,薄雾 ,2
19.08.2020 23:00,25.3,0.2,89,云量发展情况没有进行观测或无法观测。 ,1
19.08.2020 20:00,25.8,0,83,云量发展情况没有进行观测或无法观测。 ,2
19.08.2020 17:00,27,0,77,间歇性雨，不冻，在观测时较弱 ,1
19.08.2020 14:00,30,0,83,薄雾 ,4
19.08.2020 11:00,30.3,0,82,薄雾 ,3
19.08.2020 08:00,27.4,0,97,薄雾 ,4
19.08.2020 05:00,27.1,0,97,薄雾 ,2
19.08.2020 02:00,27.2,0,97,薄雾 ,2
18.08.2020 23:00,27.1,0,95,薄雾 ,3
18.08.2020 20:00,27.3,0,95,薄雾 ,3
18.08.2020 17:00,28.2,0,91,薄雾 ,3
18.08.2020 14:00,29.5,0,84,薄雾 ,4
18.08.2020 11:00,29.4,0,86,薄雾 ,4
18.08.2020 08:00,28.7,0,90,薄雾 ,2
18.08.2020 05:00,26.8,0,97,薄雾 ,2
18.08.2020 02:00,26.7,0,97,薄雾 ,3
17.08.2020 23:00,26.6,0,96,薄雾 ,3
17.08.2020 20:00,27.1,0,98,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,3
17.08.2020 17:00,27.7,0,95,薄雾 ,3
